,step,vertical_idx,horizontal_idx
0,8,4,2
1,16,0,3
2,18,0,4
3,18,2,4
4,26,3,2
5,28,0,3
6,28,2,3
7,28,4,2
8,33,1,1
9,34,0,4
10,46,4,1
11,47,2,4
12,47,4,3
13,52,3,0
14,53,4,3
15,55,2,4
16,57,2,1
17,60,1,0
18,73,1,4
19,75,4,0
20,77,4,3
21,84,0,4
22,95,3,0
23,98,4,2
24,98,4,4
25,102,3,4
26,105,2,4
27,106,3,1
28,112,2,1
29,120,0,3
30,122,3,2
31,125,2,3
32,134,0,1
33,134,1,1
34,136,1,4
35,157,4,3
36,165,2,1
37,168,4,3
38,171,3,1
39,175,1,0
40,176,3,4
41,178,2,2
42,189,0,1
43,189,0,3
44,195,0,3
45,197,3,1
