,step,vertical_idx,horizontal_idx
0,1,0,0
1,9,1,1
2,14,4,3
3,16,1,0
4,17,4,2
5,20,0,2
6,20,0,4
7,22,1,2
8,22,1,3
9,25,0,0
10,36,2,1
11,38,2,1
12,39,4,2
13,42,3,3
14,44,3,4
15,49,0,0
16,52,3,0
17,54,4,2
18,60,2,2
19,60,3,0
20,77,0,4
21,78,0,2
22,78,3,4
23,81,4,3
24,86,1,2
25,87,4,4
26,97,3,1
27,101,1,2
28,101,4,2
29,105,4,2
30,107,2,3
31,110,4,4
32,116,4,3
33,117,1,0
34,117,3,1
35,124,0,3
36,124,1,2
37,128,1,4
38,130,3,1
39,131,2,1
40,132,3,3
41,142,4,4
42,143,4,1
43,149,0,1
44,150,3,1
45,151,1,3
46,162,3,2
47,175,4,3
48,193,1,1
49,193,3,0
50,196,3,2
