,step,vertical_idx,horizontal_idx
0,2,1,0
1,6,1,0
2,7,0,1
3,10,3,0
4,10,4,4
5,15,3,4
6,18,3,1
7,18,4,4
8,20,0,2
9,23,0,4
10,27,0,0
11,29,3,2
12,33,4,3
13,46,2,1
14,46,4,4
15,48,4,0
16,58,0,1
17,58,3,2
18,59,2,3
19,63,0,0
20,64,0,0
21,64,1,1
22,70,4,0
23,76,3,3
24,83,2,1
25,93,1,4
26,94,0,4
27,97,2,3
28,102,0,4
29,103,1,3
30,108,1,3
31,109,4,4
32,114,0,3
33,119,0,3
34,120,0,4
35,122,3,4
36,123,4,4
37,126,0,3
38,127,3,4
39,129,4,1
40,139,1,0
41,140,1,2
42,140,2,3
43,142,0,4
44,163,4,1
45,167,3,3
46,169,0,2
47,173,0,4
48,176,1,2
49,180,4,3
50,182,1,1
51,187,4,1
52,192,3,2
53,194,1,0
54,197,2,3
