,step,vertical_idx,horizontal_idx
0,14,4,3
1,20,0,1
2,23,0,1
3,23,2,2
4,31,3,1
5,41,3,2
6,42,0,1
7,45,1,1
8,52,4,4
9,62,4,2
10,63,4,4
11,66,0,3
12,69,0,1
13,69,1,3
14,72,1,3
15,74,3,1
16,77,0,4
17,84,4,0
18,85,3,0
19,88,3,2
20,94,0,4
21,95,3,0
22,95,3,1
23,110,1,1
24,116,1,0
25,116,4,1
26,130,2,3
27,140,0,4
28,141,0,2
29,146,1,3
30,149,4,4
31,152,4,2
32,153,0,1
33,153,1,2
34,154,4,4
35,156,4,3
36,163,3,1
37,166,3,2
38,171,2,4
39,171,3,3
40,172,1,4
41,172,4,1
42,174,0,3
43,174,4,0
44,182,3,1
45,184,0,0
46,190,1,4
47,196,3,4
48,199,3,2
