,step,vertical_idx,horizontal_idx
0,1,3,2
1,3,4,0
2,10,2,4
3,11,3,1
4,24,3,2
5,25,3,4
6,27,1,2
7,34,4,2
8,39,3,4
9,43,1,3
10,45,3,0
11,48,1,4
12,53,0,3
13,58,2,4
14,60,2,1
15,66,2,2
16,66,3,3
17,67,0,2
18,70,2,1
19,75,4,4
20,79,4,3
21,87,3,4
22,94,2,3
23,95,1,0
24,95,2,3
25,95,4,1
26,96,4,2
27,100,3,0
28,115,0,1
29,115,1,3
30,117,3,2
31,121,2,1
32,122,4,1
33,124,1,4
34,125,4,1
35,130,2,2
36,134,3,2
37,137,2,4
38,138,2,2
39,142,1,0
40,143,1,3
41,145,4,4
42,149,0,2
43,150,1,2
44,154,0,0
45,156,3,4
46,158,1,4
47,174,4,1
48,176,3,2
49,197,1,0
