,step,vertical_idx,horizontal_idx
0,1,0,2
1,7,0,3
2,9,0,2
3,25,3,2
4,26,0,1
5,44,1,1
6,46,4,3
7,53,2,3
8,54,4,3
9,60,0,2
10,65,4,2
11,67,1,2
12,73,1,2
13,79,3,3
14,80,2,2
15,84,3,0
16,86,0,0
17,90,3,4
18,99,1,1
19,100,4,0
20,107,4,0
21,108,2,1
22,111,3,0
23,117,0,4
24,119,0,3
25,120,4,2
26,123,0,3
27,124,2,1
28,131,1,0
29,136,3,3
30,138,0,4
31,138,4,1
32,139,4,0
33,140,3,2
34,146,3,3
35,159,2,2
36,165,1,0
37,165,1,4
38,171,0,1
39,174,4,4
40,178,0,0
41,184,4,3
42,185,2,3
43,186,0,0
44,188,1,0
45,188,3,0
46,189,2,2
47,189,3,4
