,step,vertical_idx,horizontal_idx
0,4,0,0
1,7,3,1
2,15,2,2
3,19,4,4
4,22,4,1
5,28,1,3
6,33,3,4
7,35,0,2
8,35,1,1
9,38,4,2
10,42,1,4
11,50,0,2
12,53,4,1
13,57,1,1
14,61,0,3
15,63,1,3
16,64,2,3
17,78,4,4
18,83,2,2
19,85,4,2
20,87,3,4
21,96,2,1
22,103,0,1
23,104,0,2
24,109,0,2
25,110,0,2
26,113,2,2
27,115,1,2
28,120,1,1
29,125,0,3
30,131,0,2
31,132,3,3
32,140,4,2
33,141,2,2
34,142,3,3
35,143,1,1
36,146,2,4
37,147,1,4
38,156,0,4
39,157,0,0
40,162,2,1
41,163,2,2
42,169,2,3
43,174,1,3
44,179,2,1
45,186,1,4
46,187,1,0
47,187,4,4
48,192,4,0
49,198,1,4
50,199,0,0
