,step,vertical_idx,horizontal_idx
0,3,1,4
1,4,2,2
2,4,4,1
3,7,0,4
4,8,0,0
5,9,1,3
6,11,0,0
7,18,1,4
8,20,0,3
9,24,1,4
10,25,0,0
11,28,2,2
12,28,3,0
13,31,1,1
14,35,0,3
15,35,4,1
16,36,2,4
17,42,2,2
18,54,4,4
19,69,2,1
20,71,2,2
21,81,0,0
22,85,3,1
23,88,1,2
24,91,1,3
25,97,2,2
26,98,4,4
27,103,0,0
28,109,2,1
29,110,0,3
30,110,2,2
31,116,3,3
32,123,1,0
33,126,2,3
34,138,3,2
35,141,3,2
36,141,3,3
37,148,4,0
38,149,3,4
39,154,4,4
40,160,4,0
41,162,1,2
42,164,2,3
43,167,1,4
44,172,2,1
45,178,4,3
46,181,1,2
47,191,3,4
48,195,3,0
