,step,vertical_idx,horizontal_idx
0,1,4,3
1,11,0,3
2,18,4,0
3,20,1,3
4,21,2,3
5,25,0,1
6,29,3,2
7,34,0,2
8,35,3,3
9,36,1,2
10,44,2,4
11,45,4,1
12,47,2,1
13,52,0,2
14,54,0,2
15,55,2,4
16,59,0,1
17,70,1,2
18,74,0,0
19,74,3,0
20,76,3,4
21,81,1,4
22,91,0,0
23,97,0,0
24,99,2,1
25,103,3,3
26,106,0,4
27,106,4,2
28,107,2,2
29,108,3,1
30,112,2,3
31,114,2,3
32,115,4,1
33,120,0,1
34,124,4,2
35,127,3,4
36,127,4,3
37,128,3,4
38,136,4,3
39,140,4,0
40,141,2,1
41,150,3,1
42,154,3,3
43,157,1,1
44,163,3,4
45,166,0,1
46,171,0,2
47,175,0,2
48,176,1,0
49,186,2,2
50,188,4,3
51,191,4,1
52,193,1,0
53,194,0,2
54,200,2,1
