,step,vertical_idx,horizontal_idx
0,2,3,3
1,7,3,3
2,17,0,1
3,18,0,1
4,19,1,4
5,19,4,3
6,22,2,4
7,23,1,0
8,26,0,1
9,27,2,4
10,29,3,3
11,36,3,1
12,36,3,3
13,39,0,2
14,39,3,3
15,45,1,0
16,47,1,0
17,47,2,3
18,48,4,0
19,49,0,1
20,51,1,1
21,51,3,4
22,53,1,1
23,53,2,2
24,54,1,1
25,67,0,2
26,76,3,1
27,91,3,3
28,97,3,2
29,101,3,4
30,104,2,2
31,104,4,4
32,105,4,3
33,108,2,1
34,111,4,1
35,117,1,3
36,120,2,3
37,122,0,0
38,126,0,0
39,134,2,3
40,138,1,1
41,139,0,0
42,146,3,3
43,155,2,1
44,161,4,0
45,164,0,1
46,174,0,1
47,179,4,3
48,185,4,1
49,186,3,2
50,188,3,0
51,195,0,1
52,199,4,0
53,200,4,0
