,step,vertical_idx,horizontal_idx
0,2,1,0
1,3,3,2
2,9,3,0
3,10,4,4
4,11,3,0
5,17,2,4
6,18,0,4
7,22,2,1
8,24,1,1
9,25,4,1
10,26,3,0
11,33,2,4
12,36,1,3
13,39,0,1
14,39,2,3
15,41,4,1
16,49,2,3
17,52,4,0
18,54,1,4
19,56,2,4
20,60,4,3
21,61,2,3
22,67,1,3
23,71,4,3
24,74,0,3
25,75,3,2
26,77,2,4
27,78,3,4
28,80,4,4
29,83,0,2
30,87,0,1
31,96,2,1
32,96,4,0
33,98,1,2
34,102,4,2
35,104,1,1
36,111,0,4
37,119,1,1
38,121,0,3
39,132,0,1
40,133,0,3
41,135,0,3
42,136,4,3
43,140,4,0
44,141,2,3
45,146,2,3
46,147,3,0
47,148,4,3
48,155,0,0
49,161,3,1
50,162,1,0
51,167,4,3
52,173,0,1
53,190,3,3
54,197,3,2
55,198,4,2
56,200,1,2
