,step,vertical_idx,horizontal_idx
0,1,0,2
1,1,1,0
2,2,1,3
3,5,1,0
4,5,1,3
5,6,0,0
6,14,0,2
7,14,4,3
8,19,4,3
9,22,4,0
10,34,0,1
11,40,2,3
12,47,0,3
13,48,3,3
14,53,0,0
15,54,2,3
16,61,0,2
17,64,4,0
18,68,4,1
19,84,0,3
20,88,3,1
21,88,4,0
22,89,2,2
23,89,2,4
24,94,4,4
25,97,3,4
26,97,4,0
27,107,3,1
28,108,4,1
29,112,4,4
30,117,0,3
31,117,0,4
32,119,2,2
33,121,4,1
34,122,1,2
35,126,2,2
36,127,3,1
37,141,4,0
38,146,4,1
39,147,1,1
40,147,3,2
41,150,0,2
42,152,1,4
43,158,2,3
44,165,0,2
45,168,0,1
46,175,2,2
47,182,1,0
48,182,3,0
49,191,3,1
50,199,4,0
