,step,vertical_idx,horizontal_idx
0,2,0,2
1,3,3,1
2,8,4,1
3,15,1,1
4,16,3,0
5,21,0,3
6,25,3,1
7,37,3,4
8,46,1,4
9,53,4,1
10,55,0,3
11,59,0,4
12,60,1,3
13,61,2,1
14,67,4,4
15,72,0,2
16,72,0,3
17,86,0,1
18,87,4,0
19,87,4,4
20,98,3,0
21,98,3,1
22,100,2,3
23,101,1,0
24,104,2,1
25,107,4,0
26,108,3,3
27,111,3,1
28,114,0,2
29,117,3,3
30,118,1,2
31,120,1,2
32,122,2,3
33,125,3,4
34,129,2,1
35,131,1,3
36,136,1,3
37,139,1,0
38,144,3,1
39,150,3,4
40,151,4,3
41,164,3,2
42,165,4,3
43,166,0,0
44,169,0,2
45,184,1,2
46,184,2,4
47,189,3,0
48,198,2,1
49,200,2,2
