,step,vertical_idx,horizontal_idx
0,3,4,2
1,5,2,1
2,6,3,0
3,7,3,2
4,10,3,1
5,20,0,2
6,20,1,0
7,24,0,2
8,29,3,2
9,37,1,3
10,37,4,3
11,44,0,1
12,49,1,0
13,50,4,0
14,51,0,1
15,53,3,2
16,54,1,3
17,54,4,0
18,55,4,1
19,57,0,3
20,57,0,4
21,60,1,3
22,67,0,3
23,67,1,3
24,71,1,0
25,73,1,4
26,78,1,2
27,78,4,0
28,79,3,3
29,89,3,4
30,90,0,1
31,91,2,1
32,92,0,1
33,93,0,2
34,93,2,4
35,94,2,1
36,98,1,2
37,113,1,0
38,113,3,0
39,120,4,0
40,121,0,2
41,125,1,4
42,131,3,1
43,139,3,4
44,143,1,1
45,167,2,1
46,173,4,4
47,178,3,0
48,180,3,0
49,181,4,1
50,182,0,0
51,185,3,0
52,186,3,2
53,190,0,2
54,196,3,2
