,step,vertical_idx,horizontal_idx
0,12,3,2
1,18,1,3
2,35,0,0
3,38,0,1
4,45,0,1
5,46,3,4
6,50,1,4
7,56,0,2
8,60,1,3
9,61,4,2
10,66,4,0
11,68,2,4
12,71,1,1
13,74,0,4
14,78,1,1
15,85,0,4
16,87,0,3
17,88,1,1
18,92,4,4
19,93,4,2
20,96,4,1
21,99,3,3
22,99,4,2
23,124,0,4
24,129,3,4
25,130,1,4
26,132,4,4
27,140,4,2
28,149,0,1
29,150,1,1
30,150,3,1
31,157,4,1
32,160,2,4
33,160,3,2
34,161,1,4
35,165,3,4
36,165,4,2
37,166,1,0
38,170,0,4
39,171,3,1
40,174,0,1
41,174,2,2
42,174,4,4
43,176,1,4
44,176,2,3
45,195,0,0
46,200,3,4
