,step,vertical_idx,horizontal_idx
0,2,2,4
1,3,4,2
2,5,4,1
3,12,4,2
4,14,1,4
5,17,4,0
6,25,0,1
7,38,1,4
8,40,4,1
9,48,4,0
10,56,4,3
11,58,4,4
12,62,1,4
13,67,2,4
14,68,2,2
15,72,3,1
16,77,0,0
17,85,0,4
18,85,2,1
19,92,1,1
20,92,4,1
21,100,0,1
22,102,3,2
23,108,0,2
24,113,2,3
25,120,3,4
26,122,1,4
27,122,2,4
28,124,3,2
29,124,4,1
30,134,1,0
31,137,1,1
32,137,4,3
33,138,4,2
34,139,3,1
35,143,0,2
36,151,2,3
37,153,3,2
38,155,3,1
39,156,1,2
40,160,4,0
41,161,3,1
42,162,3,4
43,162,4,2
44,163,2,1
45,170,0,4
46,173,3,2
47,186,0,3
48,186,2,3
49,194,0,1
50,196,2,1
51,197,0,3
52,199,4,3
