,step,vertical_idx,horizontal_idx
0,8,3,2
1,11,2,4
2,15,0,0
3,15,4,1
4,18,4,2
5,22,2,2
6,24,3,4
7,25,2,4
8,27,2,2
9,29,2,1
10,35,4,3
11,39,1,3
12,44,0,2
13,44,3,2
14,45,1,3
15,53,4,2
16,56,4,3
17,60,1,3
18,65,1,2
19,68,3,4
20,74,0,2
21,77,3,0
22,80,1,0
23,82,4,4
24,83,0,3
25,88,4,0
26,90,1,0
27,92,3,3
28,98,2,3
29,100,1,1
30,106,4,0
31,107,2,1
32,112,1,4
33,116,1,2
34,117,2,4
35,119,2,3
36,124,0,0
37,124,2,1
38,125,0,3
39,126,4,0
40,127,3,1
41,132,1,4
42,132,3,3
43,134,0,3
44,136,2,4
45,140,3,2
46,143,2,1
47,145,3,3
48,146,3,4
49,154,3,2
50,160,3,1
51,161,0,4
52,162,1,1
53,162,3,2
54,163,3,0
55,166,1,2
56,166,1,3
57,168,0,3
58,168,2,3
59,169,1,3
60,174,4,1
61,179,2,4
62,184,2,2
63,186,0,4
64,187,2,4
65,193,4,0
66,199,3,2
