,step,vertical_idx,horizontal_idx
0,1,2,4
1,2,3,3
2,9,1,2
3,11,0,1
4,14,0,2
5,21,1,4
6,28,2,4
7,31,3,0
8,37,1,4
9,50,3,1
10,53,2,4
11,61,1,1
12,65,0,4
13,72,4,3
14,73,4,3
15,89,1,0
16,90,2,2
17,92,3,2
18,94,1,0
19,107,1,3
20,108,0,4
21,111,0,0
22,111,4,0
23,112,1,0
24,112,4,0
25,113,4,1
26,117,3,1
27,119,1,0
28,120,1,0
29,120,4,0
30,123,1,2
31,123,4,1
32,125,0,2
33,131,1,3
34,139,2,3
35,140,4,3
36,143,2,2
37,145,4,3
38,146,3,4
39,152,4,1
40,161,4,3
41,162,2,2
42,166,0,0
43,170,0,0
44,172,2,3
45,176,2,1
46,178,2,1
47,196,0,1
48,198,1,4
