,step,vertical_idx,horizontal_idx
0,4,3,3
1,10,4,3
2,15,0,1
3,28,1,3
4,38,1,4
5,43,1,0
6,50,4,3
7,52,1,0
8,52,4,0
9,55,3,0
10,56,3,2
11,60,1,0
12,60,1,2
13,63,4,1
14,75,2,1
15,84,3,3
16,93,1,0
17,94,2,1
18,98,0,0
19,100,2,4
20,106,0,0
21,107,1,1
22,117,1,2
23,119,1,0
24,123,1,0
25,132,1,2
26,136,3,2
27,143,2,3
28,144,1,3
29,147,0,1
30,154,0,0
31,158,4,1
32,159,2,2
33,163,1,0
34,167,4,3
35,169,0,0
36,173,1,3
37,179,3,2
38,180,2,2
39,187,3,0
40,192,3,2
41,194,1,0
42,195,1,1
43,195,3,3
44,197,3,0
45,199,4,1
