,step,vertical_idx,horizontal_idx
0,2,3,2
1,3,2,4
2,7,1,0
3,8,2,2
4,17,2,1
5,19,0,4
6,21,2,1
7,23,0,1
8,28,0,3
9,28,1,0
10,34,0,2
11,34,4,0
12,44,3,3
13,47,2,1
14,63,0,1
15,63,3,3
16,67,1,0
17,81,0,1
18,89,0,1
19,97,0,4
20,103,3,2
21,105,3,3
22,106,4,0
23,107,1,2
24,117,2,3
25,123,2,1
26,124,2,4
27,131,3,2
28,135,3,1
29,138,4,2
30,140,0,0
31,145,1,3
32,146,4,1
33,147,0,2
34,156,3,3
35,157,2,1
36,157,4,2
37,160,2,2
38,166,1,0
39,166,2,3
40,167,0,3
41,169,3,2
42,177,1,0
43,178,2,3
44,184,1,0
45,194,3,3
46,198,0,4
