,step,vertical_idx,horizontal_idx
0,1,3,3
1,2,0,2
2,6,3,2
3,7,0,0
4,9,2,2
5,20,3,4
6,22,4,1
7,24,4,2
8,26,1,3
9,26,1,4
10,29,2,3
11,33,0,0
12,45,1,4
13,46,0,0
14,46,3,0
15,49,4,2
16,57,4,4
17,58,3,2
18,68,2,4
19,70,0,3
20,74,2,4
21,78,3,3
22,81,4,1
23,90,1,1
24,90,4,1
25,95,3,3
26,106,3,0
27,106,4,2
28,110,4,2
29,119,0,1
30,120,3,4
31,122,2,1
32,122,2,4
33,127,0,3
34,136,4,4
35,150,2,2
36,156,0,4
37,164,1,3
38,167,0,1
39,167,1,1
40,168,4,4
41,169,1,4
42,175,3,4
43,175,4,0
44,176,4,1
45,185,4,4
46,187,4,3
47,191,4,1
48,193,0,2
