,step,vertical_idx,horizontal_idx
0,6,1,2
1,7,1,0
2,9,2,2
3,11,0,1
4,13,1,2
5,22,3,4
6,29,1,1
7,30,0,1
8,33,1,4
9,39,1,3
10,45,1,4
11,54,2,1
12,59,3,3
13,60,0,0
14,60,1,2
15,64,3,0
16,64,3,4
17,69,2,2
18,76,1,3
19,79,3,2
20,88,3,4
21,90,2,4
22,92,3,3
23,96,0,3
24,99,1,0
25,99,3,2
26,101,1,2
27,110,3,0
28,111,1,3
29,114,3,0
30,119,1,4
31,119,4,1
32,125,4,4
33,127,0,3
34,127,2,4
35,128,0,3
36,134,3,3
37,142,2,1
38,143,3,4
39,143,4,3
40,144,2,3
41,163,3,0
42,164,3,2
43,170,4,3
44,181,3,1
45,182,4,1
46,196,3,4
