,step,vertical_idx,horizontal_idx
0,3,1,1
1,16,1,0
2,16,4,0
3,18,0,0
4,37,4,0
5,45,1,4
6,53,1,0
7,56,3,1
8,60,3,2
9,61,0,1
10,63,4,4
11,64,2,4
12,73,3,1
13,77,1,1
14,77,3,0
15,82,1,4
16,83,3,1
17,86,3,3
18,91,4,2
19,97,0,4
20,103,1,3
21,105,3,0
22,110,1,0
23,113,4,2
24,115,2,3
25,120,0,4
26,123,2,2
27,131,1,3
28,131,3,4
29,132,1,4
30,140,0,0
31,142,1,2
32,142,4,0
33,143,1,4
34,145,0,0
35,146,1,0
36,149,0,3
37,151,1,4
38,154,0,3
39,160,0,3
40,162,1,2
41,164,1,4
42,167,3,0
43,185,2,2
44,188,0,2
45,188,2,4
46,192,4,3
47,194,1,4
48,197,4,2
