,step,vertical_idx,horizontal_idx
0,1,0,1
1,1,2,2
2,5,1,2
3,5,4,4
4,6,1,0
5,11,3,2
6,15,2,2
7,18,0,0
8,20,2,3
9,22,2,4
10,27,1,1
11,41,3,2
12,42,0,3
13,44,2,1
14,49,3,2
15,52,4,0
16,53,3,2
17,55,1,3
18,58,4,0
19,59,4,1
20,62,2,3
21,69,3,4
22,76,1,2
23,77,4,2
24,79,2,4
25,85,2,2
26,97,2,3
27,116,2,3
28,119,3,1
29,121,0,3
30,131,1,0
31,134,0,1
32,142,3,0
33,149,3,2
34,152,2,1
35,153,4,0
36,156,1,1
37,159,0,2
38,165,4,3
39,170,3,2
40,171,4,4
41,175,2,1
42,178,4,2
43,186,0,0
44,186,4,1
45,199,1,3
46,199,3,3
47,200,2,2
