,step,vertical_idx,horizontal_idx
0,3,1,4
1,12,0,2
2,15,2,1
3,16,0,1
4,20,2,2
5,23,4,4
6,24,0,1
7,28,0,1
8,30,0,2
9,32,0,2
10,42,2,3
11,48,1,1
12,50,4,1
13,59,3,3
14,63,1,3
15,64,1,3
16,69,2,3
17,84,3,4
18,92,0,2
19,95,0,3
20,97,2,2
21,104,0,3
22,108,1,2
23,110,4,1
24,116,0,4
25,120,1,0
26,122,4,3
27,124,2,2
28,128,0,1
29,129,2,4
30,136,3,0
31,142,1,4
32,142,3,4
33,145,1,1
34,146,0,3
35,147,0,2
36,156,1,4
37,157,2,4
38,158,4,1
39,160,4,4
40,163,1,1
41,164,4,2
42,165,2,1
43,172,0,4
44,179,1,3
45,185,0,3
46,190,1,3
47,192,1,4
48,192,2,2
49,193,3,2
