,step,vertical_idx,horizontal_idx
0,3,2,2
1,4,3,4
2,12,1,4
3,15,0,2
4,16,4,2
5,19,2,3
6,27,0,0
7,27,1,1
8,28,4,0
9,28,4,2
10,30,0,2
11,46,2,3
12,46,3,1
13,52,2,4
14,63,2,3
15,70,4,2
16,72,1,4
17,74,0,4
18,76,1,3
19,79,0,0
20,81,4,1
21,84,3,2
22,85,3,4
23,86,3,0
24,88,4,1
25,92,4,3
26,93,4,3
27,94,0,3
28,95,3,4
29,102,0,3
30,104,1,2
31,104,1,4
32,118,3,1
33,123,4,4
34,126,1,1
35,132,4,2
36,139,1,1
37,153,2,3
38,154,1,0
39,154,2,4
40,155,1,3
41,156,1,1
42,158,4,0
43,160,0,3
44,162,4,1
45,165,2,1
46,167,0,2
47,175,2,1
48,175,3,3
49,177,3,4
50,187,4,3
51,192,1,3
