,step,vertical_idx,horizontal_idx
0,4,1,1
1,7,2,4
2,16,4,3
3,17,0,2
4,21,4,2
5,31,0,4
6,31,1,4
7,34,4,2
8,49,2,1
9,51,4,3
10,57,3,1
11,58,0,0
12,63,2,4
13,67,2,3
14,76,2,4
15,77,2,3
16,78,0,3
17,79,4,1
18,84,3,2
19,84,4,1
20,87,3,0
21,90,1,0
22,97,2,3
23,98,2,2
24,98,3,1
25,109,3,2
26,109,4,4
27,115,1,1
28,120,1,3
29,124,1,1
30,125,1,3
31,129,1,3
32,129,3,1
33,131,4,2
34,133,2,3
35,133,4,4
36,135,3,1
37,141,0,4
38,143,0,0
39,148,2,4
40,157,0,2
41,157,3,3
42,159,0,4
43,160,4,1
44,164,0,3
45,166,0,1
46,167,4,2
47,182,3,2
48,184,4,2
49,185,0,2
50,190,3,1
