,step,vertical_idx,horizontal_idx
0,2,1,0
1,3,4,0
2,6,3,4
3,7,3,1
4,7,4,1
5,10,0,4
6,16,3,4
7,20,1,0
8,23,2,3
9,26,0,0
10,30,0,3
11,33,0,1
12,48,2,3
13,50,4,3
14,69,0,4
15,69,2,1
16,70,4,2
17,74,0,2
18,77,0,3
19,79,0,1
20,86,2,2
21,86,4,1
22,89,1,4
23,89,4,3
24,92,1,0
25,92,2,3
26,92,3,2
27,99,0,0
28,101,1,2
29,101,3,1
30,107,0,2
31,112,1,4
32,122,4,3
33,124,0,2
34,132,3,2
35,133,4,1
36,135,0,4
37,136,4,2
38,141,0,2
39,144,1,3
40,149,1,1
41,158,2,2
42,160,0,1
43,161,3,4
44,164,4,1
45,180,3,4
46,187,3,1
47,191,2,1
48,191,2,4
49,192,4,1
50,193,0,1
