,step,vertical_idx,horizontal_idx
0,3,0,2
1,9,1,4
2,15,2,4
3,22,2,3
4,23,3,0
5,23,4,3
6,34,3,1
7,41,0,0
8,41,3,0
9,45,4,0
10,48,3,2
11,57,4,1
12,58,3,1
13,59,1,0
14,60,4,2
15,65,2,2
16,68,0,0
17,74,2,3
18,76,2,3
19,85,4,0
20,86,2,2
21,89,2,1
22,92,2,3
23,96,1,3
24,97,4,2
25,103,1,4
26,106,3,3
27,118,4,1
28,122,3,1
29,126,1,2
30,127,4,3
31,128,3,4
32,129,0,3
33,135,4,4
34,138,0,0
35,147,3,4
36,150,0,3
37,151,3,3
38,159,0,4
39,163,4,0
40,169,4,0
41,171,3,2
42,171,3,4
43,175,1,0
44,183,1,4
45,184,0,0
46,190,3,4
47,191,3,2
48,196,0,1
49,196,2,4
50,199,1,0
