,step,vertical_idx,horizontal_idx
0,5,3,3
1,8,3,1
2,10,3,0
3,17,2,4
4,19,3,1
5,20,2,4
6,30,2,3
7,30,4,3
8,37,2,2
9,40,1,4
10,44,4,1
11,51,1,4
12,53,3,3
13,56,1,3
14,58,3,1
15,64,3,0
16,68,0,4
17,70,2,4
18,70,4,1
19,73,3,2
20,75,1,0
21,77,1,1
22,84,4,4
23,88,4,3
24,93,3,2
25,93,3,3
26,101,1,0
27,111,0,1
28,123,0,4
29,125,2,1
30,127,3,3
31,131,1,4
32,135,3,3
33,144,0,2
34,145,1,4
35,151,2,3
36,151,3,0
37,161,1,0
38,163,1,4
39,163,3,0
40,164,3,3
41,168,0,2
42,168,3,3
43,171,2,2
44,171,3,2
45,172,2,4
46,179,4,2
47,185,0,4
48,188,4,4
49,189,4,1
50,196,0,1
51,197,3,3
52,198,1,2
53,199,2,1
