,step,vertical_idx,horizontal_idx
0,6,3,0
1,9,0,3
2,10,1,2
3,13,4,1
4,20,1,4
5,36,1,0
6,36,2,3
7,39,1,0
8,44,1,0
9,44,2,3
10,44,4,3
11,45,3,3
12,46,3,2
13,48,1,4
14,54,1,0
15,60,0,0
16,62,0,4
17,67,1,1
18,72,0,0
19,74,3,1
20,80,3,0
21,91,1,4
22,92,2,2
23,92,4,4
24,95,3,3
25,96,0,0
26,100,1,1
27,111,4,2
28,112,2,1
29,113,4,1
30,117,3,3
31,130,0,1
32,131,3,0
33,132,0,3
34,133,1,1
35,136,0,2
36,143,0,0
37,146,3,4
38,153,4,2
39,165,3,0
40,168,4,1
41,178,1,2
42,178,3,2
43,184,3,3
44,191,4,1
45,196,2,1
46,199,2,1
47,199,3,3
