,step,vertical_idx,horizontal_idx
0,6,0,1
1,8,2,4
2,11,2,1
3,16,1,3
4,16,2,2
5,20,3,0
6,21,3,4
7,27,1,0
8,27,4,0
9,28,2,4
10,29,4,4
11,39,4,0
12,43,4,1
13,44,4,2
14,45,0,4
15,45,4,2
16,48,4,1
17,52,1,3
18,60,4,0
19,65,1,3
20,69,0,4
21,72,1,4
22,73,3,4
23,74,0,4
24,75,2,1
25,78,2,3
26,79,0,3
27,81,0,2
28,88,1,2
29,98,0,1
30,103,4,0
31,104,0,3
32,108,2,3
33,108,3,4
34,113,3,1
35,117,3,4
36,125,3,4
37,127,1,0
38,128,4,1
39,130,1,4
40,140,0,2
41,143,0,4
42,144,4,2
43,146,0,3
44,148,0,4
45,149,3,4
46,150,4,3
47,154,0,1
48,164,4,1
49,166,4,1
50,167,1,4
51,172,2,4
52,176,1,3
53,178,0,3
54,179,1,4
55,186,4,0
56,188,3,4
57,191,0,3
58,194,2,2
59,194,4,2
60,195,0,3
61,195,3,4
