,step,vertical_idx,horizontal_idx
0,3,2,4
1,6,1,4
2,9,2,1
3,9,3,4
4,10,0,1
5,10,0,4
6,14,4,2
7,25,1,1
8,27,3,1
9,28,1,2
10,28,2,1
11,28,3,0
12,30,4,1
13,34,0,0
14,34,3,4
15,41,2,2
16,49,2,2
17,50,3,4
18,57,3,0
19,61,2,2
20,64,1,0
21,66,0,1
22,69,0,3
23,77,4,4
24,80,4,0
25,93,1,1
26,93,2,2
27,95,4,4
28,105,1,2
29,107,1,4
30,109,3,4
31,112,2,3
32,125,1,2
33,127,3,0
34,146,4,3
35,153,3,1
36,155,0,0
37,163,1,0
38,163,4,1
39,166,0,0
40,166,0,1
41,172,0,2
42,172,1,0
43,173,3,1
44,175,4,2
45,182,1,0
46,183,4,3
47,189,1,1
48,190,4,0
49,192,2,3
50,196,2,2
