,step,vertical_idx,horizontal_idx
0,6,0,0
1,7,2,2
2,11,0,1
3,23,2,2
4,28,4,4
5,37,3,0
6,44,4,3
7,47,3,0
8,60,0,0
9,63,0,1
10,63,4,1
11,70,2,3
12,72,0,2
13,85,3,2
14,86,1,2
15,86,3,4
16,88,3,2
17,89,0,1
18,90,3,1
19,91,3,3
20,95,3,3
21,97,0,1
22,100,0,1
23,104,3,0
24,106,1,2
25,106,4,4
26,110,1,3
27,111,0,0
28,112,3,3
29,112,3,4
30,113,3,4
31,121,4,4
32,128,1,1
33,129,0,2
34,134,2,4
35,139,3,1
36,141,4,4
37,142,3,1
38,142,3,3
39,142,4,1
40,144,4,0
41,150,4,1
42,152,3,2
43,158,2,1
44,158,2,2
45,164,0,2
46,173,0,2
47,185,0,4
48,185,1,0
49,194,4,3
