,step,vertical_idx,horizontal_idx
0,1,0,3
1,8,4,1
2,16,3,0
3,18,1,2
4,19,4,1
5,21,3,0
6,23,1,2
7,26,3,0
8,32,4,4
9,35,2,2
10,37,2,1
11,39,2,3
12,40,0,2
13,40,1,2
14,41,4,1
15,45,1,3
16,49,2,4
17,51,2,4
18,51,3,4
19,70,3,4
20,73,4,0
21,86,1,4
22,86,4,0
23,88,0,1
24,88,3,0
25,90,3,1
26,92,0,3
27,92,3,0
28,96,2,4
29,105,2,4
30,110,1,1
31,110,4,0
32,111,3,3
33,120,2,4
34,121,1,2
35,130,1,3
36,132,2,3
37,134,1,1
38,142,3,3
39,143,0,2
40,146,4,0
41,149,2,2
42,155,3,0
43,166,4,2
44,174,3,4
45,176,2,3
46,178,3,0
47,179,4,2
48,180,3,1
49,185,3,4
50,195,3,4
