,step,vertical_idx,horizontal_idx
0,1,2,3
1,3,1,1
2,5,1,4
3,13,4,4
4,19,1,0
5,25,0,0
6,25,4,3
7,42,3,3
8,51,3,0
9,54,4,3
10,56,0,2
11,63,3,3
12,70,2,2
13,70,4,4
14,71,3,3
15,75,3,1
16,77,4,2
17,81,2,4
18,81,3,2
19,84,4,1
20,87,1,0
21,89,4,4
22,90,3,3
23,97,0,1
24,104,0,3
25,106,1,1
26,109,2,4
27,113,3,1
28,117,1,1
29,126,4,1
30,128,3,3
31,129,2,2
32,133,2,1
33,134,2,1
34,135,2,1
35,142,4,4
36,146,2,3
37,156,0,2
38,157,3,0
39,160,1,1
40,165,1,0
41,170,1,1
42,170,2,1
43,178,1,4
44,180,0,3
45,181,1,0
