,step,vertical_idx,horizontal_idx
0,2,2,3
1,3,0,0
2,4,3,4
3,4,4,1
4,8,2,4
5,13,0,3
6,15,4,4
7,19,2,2
8,24,1,0
9,28,4,0
10,30,0,0
11,32,3,4
12,39,3,1
13,41,4,3
14,42,2,1
15,44,4,0
16,45,3,2
17,48,0,3
18,49,2,1
19,51,1,0
20,52,1,4
21,53,1,1
22,60,4,0
23,61,0,1
24,67,3,1
25,69,1,2
26,70,1,1
27,72,3,4
28,73,3,1
29,73,3,4
30,74,2,3
31,76,2,3
32,79,0,2
33,81,4,1
34,91,1,4
35,97,1,3
36,99,0,3
37,102,0,1
38,104,3,1
39,106,0,2
40,128,1,2
41,138,2,4
42,142,3,0
43,145,2,3
44,151,0,0
45,151,3,3
46,152,1,2
47,153,3,3
48,158,0,3
49,168,0,1
50,171,1,0
51,172,0,2
52,172,4,0
53,175,1,0
54,182,1,1
55,189,2,3
56,190,2,4
57,191,3,4
58,198,3,3
59,199,1,2
