,step,vertical_idx,horizontal_idx
0,5,4,2
1,19,1,3
2,24,1,4
3,25,1,2
4,33,3,0
5,34,0,4
6,36,0,2
7,38,0,0
8,42,0,0
9,47,1,0
10,49,0,0
11,50,3,1
12,53,0,4
13,54,4,1
14,57,2,3
15,65,4,4
16,74,1,1
17,75,3,0
18,80,3,4
19,91,4,2
20,93,0,4
21,101,2,3
22,105,1,4
23,105,3,0
24,111,0,1
25,116,0,1
26,119,2,4
27,119,4,3
28,131,1,2
29,137,0,4
30,140,3,3
31,147,2,2
32,149,1,2
33,153,1,3
34,161,4,3
35,162,1,4
36,162,3,1
37,163,4,0
38,167,4,1
39,177,4,3
40,182,4,1
41,183,1,4
42,189,0,4
43,189,1,3
44,190,3,2
45,199,4,0
