,step,vertical_idx,horizontal_idx
0,5,4,2
1,20,1,4
2,26,3,1
3,29,4,2
4,38,2,2
5,43,0,2
6,46,0,0
7,47,4,1
8,50,0,4
9,51,3,0
10,59,1,0
11,60,2,3
12,63,1,3
13,64,4,1
14,66,2,2
15,75,1,4
16,77,1,4
17,95,3,0
18,99,0,4
19,103,3,0
20,103,4,0
21,104,2,1
22,112,1,1
23,112,4,4
24,115,4,0
25,125,1,2
26,126,3,1
27,135,2,4
28,141,1,0
29,146,1,1
30,147,0,2
31,150,3,2
32,154,2,1
33,155,2,4
34,156,2,3
35,158,2,3
36,160,4,0
37,163,3,3
38,171,1,4
39,176,0,3
40,178,3,2
41,183,1,2
42,191,1,1
43,194,4,1
44,198,3,2
45,200,0,1
