,step,vertical_idx,horizontal_idx
0,7,3,2
1,8,4,0
2,10,2,1
3,10,3,3
4,15,4,0
5,22,0,4
6,26,3,4
7,27,1,4
8,32,0,3
9,34,3,3
10,35,0,1
11,35,3,1
12,39,3,4
13,44,1,2
14,49,2,2
15,60,3,2
16,62,2,3
17,67,3,2
18,69,4,1
19,80,1,2
20,87,0,0
21,89,4,1
22,91,1,0
23,92,1,4
24,92,4,3
25,96,3,3
26,97,2,4
27,98,4,0
28,101,4,1
29,101,4,3
30,102,0,1
31,102,4,0
32,102,4,1
33,105,1,2
34,107,3,0
35,107,4,0
36,108,0,1
37,110,4,1
38,117,4,4
39,137,0,0
40,139,0,3
41,141,1,4
42,141,3,2
43,145,2,2
44,149,1,2
45,152,3,3
46,155,2,3
47,156,0,2
48,163,0,2
49,165,0,2
50,167,1,1
51,167,2,1
52,175,1,3
53,179,1,1
54,180,0,1
55,183,0,3
56,185,0,0
