,step,vertical_idx,horizontal_idx
0,2,0,4
1,2,3,0
2,3,0,3
3,5,0,1
4,6,1,4
5,14,0,4
6,17,3,1
7,17,3,3
8,17,4,1
9,20,4,4
10,23,1,0
11,25,4,4
12,26,2,2
13,28,3,0
14,36,4,2
15,42,0,0
16,50,4,0
17,51,0,4
18,61,0,0
19,62,2,1
20,71,0,0
21,71,4,3
22,74,3,0
23,77,4,3
24,78,2,4
25,81,1,3
26,81,3,0
27,81,4,1
28,82,0,1
29,86,4,3
30,87,3,0
31,88,4,1
32,89,4,4
33,98,3,0
34,99,4,2
35,101,3,4
36,110,3,1
37,112,0,1
38,121,3,3
39,127,3,3
40,130,1,3
41,132,1,0
42,138,3,0
43,140,1,4
44,140,4,4
45,152,2,2
46,154,0,2
47,160,0,3
48,167,4,3
49,169,3,4
50,176,3,4
51,182,1,0
52,186,2,1
53,187,3,3
