,step,vertical_idx,horizontal_idx
0,3,2,1
1,11,2,1
2,13,4,1
3,16,4,3
4,22,4,1
5,24,3,2
6,28,1,4
7,28,4,4
8,41,3,3
9,49,4,0
10,50,4,2
11,58,4,3
12,61,0,3
13,66,3,0
14,70,3,0
15,71,3,4
16,73,2,1
17,78,3,4
18,83,2,2
19,86,1,2
20,101,3,0
21,107,4,2
22,109,1,2
23,111,3,1
24,117,3,2
25,120,1,0
26,128,3,0
27,132,3,2
28,134,4,1
29,139,4,1
30,140,4,0
31,145,3,0
32,150,4,1
33,151,4,1
34,154,4,3
35,164,4,0
36,167,2,3
37,168,4,0
38,170,1,4
39,172,4,4
40,192,3,1
41,193,2,1
42,193,4,0
43,198,1,1
44,198,3,1
45,199,1,4
