,step,vertical_idx,horizontal_idx
0,6,1,1
1,13,4,4
2,14,3,3
3,15,3,3
4,27,2,1
5,30,2,2
6,33,3,4
7,41,4,1
8,43,2,4
9,49,3,4
10,51,2,2
11,55,3,1
12,58,4,0
13,64,4,0
14,68,4,2
15,69,4,1
16,70,0,0
17,76,3,2
18,78,3,1
19,79,3,2
20,85,4,4
21,89,4,4
22,90,2,4
23,92,2,2
24,94,3,3
25,95,4,2
26,96,1,2
27,99,1,1
28,110,2,1
29,119,3,3
30,121,2,3
31,126,2,4
32,126,4,1
33,129,1,2
34,133,0,0
35,135,3,0
36,140,1,4
37,143,3,1
38,145,3,1
39,148,3,2
40,148,4,1
41,148,4,3
42,152,3,3
43,155,4,4
44,158,3,3
45,158,4,3
46,159,4,4
47,160,2,3
48,162,3,4
49,163,4,3
50,163,4,4
51,172,2,3
52,180,2,4
53,189,4,4
54,194,1,3
55,194,3,4
56,199,4,2
57,200,3,0
