,step,vertical_idx,horizontal_idx
0,5,2,1
1,14,3,2
2,16,4,0
3,17,4,2
4,21,2,1
5,24,3,0
6,32,4,1
7,33,4,4
8,45,2,2
9,55,1,3
10,70,1,0
11,77,4,1
12,78,4,2
13,84,1,2
14,92,2,3
15,93,4,0
16,98,3,4
17,102,3,1
18,105,2,3
19,106,3,0
20,106,4,0
21,112,3,3
22,112,4,2
23,117,3,1
24,118,3,0
25,118,3,4
26,119,0,3
27,121,1,0
28,123,3,3
29,124,4,4
30,128,2,3
31,129,3,1
32,133,4,1
33,134,4,4
34,137,4,1
35,138,4,2
36,142,3,3
37,149,3,1
38,156,0,1
39,171,4,0
40,172,1,3
41,173,3,0
42,174,1,1
43,183,4,0
44,185,1,1
45,187,3,2
46,187,4,2
47,191,1,2
48,196,2,4
49,198,2,4
