,step,vertical_idx,horizontal_idx
0,5,4,1
1,11,4,4
2,17,0,3
3,17,2,4
4,17,4,3
5,18,1,0
6,21,4,0
7,22,4,1
8,23,4,2
9,24,4,2
10,25,4,4
11,28,3,0
12,35,2,3
13,35,4,3
14,40,3,2
15,55,3,3
16,60,3,2
17,62,0,3
18,63,3,4
19,71,4,1
20,72,4,0
21,76,4,3
22,81,2,1
23,86,3,0
24,88,2,3
25,88,3,4
26,93,2,2
27,94,2,4
28,99,2,2
29,99,3,4
30,101,1,3
31,103,3,1
32,108,4,1
33,109,0,0
34,110,2,1
35,110,2,2
36,119,3,1
37,126,4,3
38,130,2,1
39,140,2,4
40,143,2,3
41,144,2,3
42,145,4,1
43,146,1,2
44,146,2,3
45,148,3,1
46,154,3,4
47,163,2,3
48,176,4,0
49,182,4,4
50,184,4,1
51,186,3,4
52,194,4,4
53,197,3,3
54,197,4,3
