,step,vertical_idx,horizontal_idx
0,5,1,1
1,30,2,1
2,30,3,4
3,31,1,4
4,31,4,4
5,36,1,1
6,41,4,0
7,59,2,4
8,60,4,2
9,61,4,0
10,62,4,2
11,63,4,0
12,66,3,3
13,68,1,2
14,94,3,3
15,97,3,3
16,98,3,2
17,100,0,2
18,105,2,2
19,108,4,3
20,110,1,1
21,112,3,3
22,119,2,3
23,124,0,3
24,127,1,1
25,128,1,1
26,128,4,3
27,131,4,2
28,139,4,2
29,143,3,0
30,145,2,4
31,147,4,1
32,148,3,3
33,167,4,3
34,168,2,4
35,171,3,1
36,171,3,2
37,171,3,3
38,171,4,2
39,180,4,0
40,182,4,2
41,187,4,3
42,197,4,3
43,199,2,1
44,200,1,1
