,step,vertical_idx,horizontal_idx
0,1,3,0
1,4,4,0
2,15,2,3
3,16,3,2
4,18,3,0
5,28,2,2
6,28,4,3
7,32,4,4
8,36,4,0
9,44,4,0
10,46,1,4
11,48,1,1
12,49,3,2
13,50,4,4
14,52,1,0
15,52,2,2
16,53,4,0
17,58,0,0
18,59,3,0
19,69,2,3
20,70,1,0
21,72,3,1
22,73,2,2
23,76,4,4
24,81,3,4
25,85,4,2
26,85,4,3
27,88,3,1
28,97,2,1
29,98,2,3
30,98,4,2
31,102,4,4
32,104,2,3
33,105,1,4
34,109,1,1
35,112,3,0
36,112,3,3
37,114,0,2
38,115,3,1
39,116,4,1
40,124,0,3
41,127,3,3
42,134,4,0
43,153,4,4
44,154,4,0
45,166,2,2
46,178,0,1
47,187,1,4
48,191,3,4
49,192,4,2
