,step,vertical_idx,horizontal_idx
0,2,4,3
1,7,2,3
2,20,3,3
3,22,3,1
4,22,3,3
5,27,4,1
6,28,2,4
7,29,2,2
8,32,3,3
9,35,4,1
10,36,4,4
11,39,4,4
12,42,0,4
13,42,4,1
14,46,1,1
15,46,4,4
16,47,3,3
17,50,1,1
18,52,3,3
19,53,1,2
20,54,3,3
21,59,2,4
22,59,0,3
23,59,1,4
24,60,2,1
25,61,0,3
26,63,0,4
27,63,3,3
28,72,0,4
29,77,4,0
30,79,1,2
31,79,2,3
32,89,3,0
33,96,1,3
34,101,4,0
35,106,3,0
36,107,0,0
37,107,3,4
38,116,0,2
39,117,1,4
40,122,3,4
41,124,3,3
42,133,3,3
43,138,4,4
44,144,2,4
45,148,2,4
46,155,4,3
47,157,4,0
48,158,1,0
49,158,1,0
50,163,1,3
51,182,1,3
52,186,2,3
53,188,0,1
54,194,2,1
55,195,1,4
56,195,4,4
