,step,vertical_idx,horizontal_idx
0,4,1,4
1,7,0,3
2,11,4,0
3,14,3,0
4,15,1,1
5,16,4,4
6,19,2,1
7,19,2,2
8,21,1,3
9,23,4,4
10,34,0,2
11,34,2,4
12,39,0,3
13,40,4,4
14,42,1,0
15,43,3,4
16,45,1,2
17,51,1,4
18,54,1,0
19,57,1,0
20,62,4,3
21,65,0,0
22,68,0,1
23,68,1,1
24,69,3,2
25,73,1,4
26,78,3,0
27,85,3,0
28,86,3,4
29,87,4,4
30,89,0,4
31,89,4,4
32,105,0,0
33,107,4,4
34,109,3,4
35,110,2,1
36,122,4,4
37,125,0,1
38,128,1,0
39,129,3,0
40,134,0,2
41,134,1,3
42,141,1,4
43,143,3,2
44,146,2,4
45,149,1,3
46,163,3,2
47,170,3,2
48,171,1,4
49,176,0,4
50,181,1,3
51,181,3,4
52,182,4,3
53,183,3,4
54,188,4,3
55,194,2,4
