,step,vertical_idx,horizontal_idx
0,3,0,1
1,5,4,1
2,6,1,1
3,7,2,1
4,9,4,0
5,20,1,0
6,23,0,1
7,24,1,4
8,26,3,1
9,26,3,2
10,45,4,4
11,47,1,0
12,47,4,4
13,53,3,4
14,54,2,4
15,63,3,2
16,65,0,0
17,69,3,0
18,72,3,1
19,73,0,0
20,73,1,4
21,74,3,0
22,77,3,1
23,79,0,4
24,81,0,1
25,81,2,2
26,91,2,4
27,105,1,0
28,107,3,3
29,108,1,3
30,111,2,4
31,112,2,4
32,113,1,3
33,113,4,4
34,114,3,0
35,117,0,4
36,129,1,4
37,129,4,4
38,131,4,3
39,134,0,0
40,135,0,4
41,149,0,0
42,151,2,3
43,151,3,3
44,157,3,0
45,157,3,1
46,158,4,4
47,159,4,3
48,160,1,0
49,161,1,0
50,162,4,3
51,164,4,4
52,166,4,4
53,179,3,0
54,184,0,4
55,192,1,0
56,197,4,0
57,198,1,4
