,step,vertical_idx,horizontal_idx
0,6,1,3
1,8,1,4
2,11,3,3
3,14,3,3
4,15,1,4
5,17,3,1
6,26,4,2
7,33,0,1
8,41,0,1
9,44,2,1
10,54,1,2
11,57,0,4
12,62,1,2
13,62,4,3
14,67,1,3
15,70,3,4
16,74,0,4
17,75,3,4
18,78,1,3
19,79,1,4
20,88,3,1
21,89,2,2
22,92,3,3
23,95,3,2
24,104,2,1
25,106,2,4
26,108,2,2
27,109,1,0
28,114,4,4
29,116,4,4
30,120,2,4
31,123,0,1
32,134,0,1
33,134,3,0
34,135,0,4
35,135,1,2
36,154,2,3
37,167,1,1
38,181,2,4
39,185,0,1
40,186,0,4
41,188,1,2
42,193,0,4
43,194,4,4
44,197,3,1
45,199,0,0
