,step,vertical_idx,horizontal_idx
0,3,0,0
1,4,3,4
2,6,1,0
3,7,2,3
4,18,4,1
5,31,1,2
6,43,4,4
7,44,1,0
8,45,2,3
9,45,4,1
10,47,0,3
11,48,3,4
12,49,4,1
13,54,0,0
14,55,0,1
15,55,0,3
16,60,2,4
17,67,1,4
18,77,2,1
19,80,3,0
20,96,4,4
21,103,0,3
22,104,4,0
23,111,3,1
24,114,4,4
25,131,0,4
26,131,2,3
27,132,0,0
28,133,1,0
29,136,2,4
30,141,0,0
31,147,2,3
32,149,3,4
33,150,4,2
34,152,0,1
35,153,2,2
36,156,4,0
37,157,3,3
38,158,4,1
39,159,4,3
40,168,4,4
41,175,0,2
42,176,1,3
43,183,3,3
44,185,1,3
45,188,2,1
46,189,3,4
