,step,vertical_idx,horizontal_idx
0,1,4,3
1,3,0,4
2,6,3,3
3,6,0,1
4,14,1,1
5,19,3,0
6,22,0,3
7,30,1,4
8,30,0,4
9,43,0,2
10,44,1,4
11,45,4,1
12,53,3,0
13,54,3,3
14,54,3,3
15,60,0,4
16,69,3,3
17,81,0,2
18,83,4,4
19,94,1,1
20,94,4,0
21,98,4,3
22,100,0,0
23,107,3,1
24,108,3,3
25,116,0,2
26,123,1,2
27,135,4,2
28,138,4,3
29,146,4,3
30,149,0,3
31,149,1,4
32,157,2,3
33,158,4,3
34,159,0,4
35,160,2,1
36,164,1,1
37,164,4,2
38,166,2,2
39,170,4,1
40,171,3,0
41,181,4,4
42,182,1,2
43,183,0,4
44,189,3,1
45,193,2,3
46,194,3,2
47,196,0,0
48,200,0,0
