,step,vertical_idx,horizontal_idx
0,12,3,3
1,12,0,1
2,13,2,3
3,17,4,0
4,20,3,0
5,21,3,0
6,22,4,3
7,30,1,4
8,32,2,2
9,34,0,3
10,38,1,0
11,43,1,3
12,43,3,2
13,46,0,0
14,46,1,0
15,48,1,1
16,55,2,3
17,58,0,0
18,66,0,4
19,67,0,3
20,69,3,2
21,77,4,3
22,80,3,2
23,83,3,4
24,84,0,2
25,90,3,0
26,92,3,1
27,93,2,1
28,93,3,2
29,100,1,1
30,101,4,4
31,106,0,0
32,110,1,2
33,119,3,4
34,122,0,2
35,123,4,4
36,130,0,2
37,135,1,3
38,142,1,3
39,164,3,2
40,166,1,3
41,171,2,2
42,174,3,1
43,179,4,1
44,182,3,0
45,185,0,4
46,187,4,3
