,step,vertical_idx,horizontal_idx
0,2,4,2
1,7,3,1
2,20,0,3
3,22,1,1
4,22,2,3
5,27,0,4
6,28,2,3
7,29,0,3
8,32,3,1
9,35,4,0
10,36,0,2
11,39,4,4
12,42,2,3
13,42,2,4
14,46,1,3
15,46,2,2
16,47,3,3
17,50,1,4
18,52,3,4
19,53,2,1
20,54,3,3
21,59,4,1
22,59,0,1
23,59,4,4
24,60,2,4
25,61,4,1
26,63,3,0
27,63,0,4
28,72,2,2
29,77,3,4
30,79,3,1
31,79,2,3
32,89,0,0
33,96,1,3
34,101,4,3
35,106,4,3
36,107,3,2
37,107,1,1
38,116,3,4
39,117,4,0
40,122,1,4
41,124,2,2
42,133,2,3
43,138,2,2
44,144,4,0
45,148,2,1
46,155,0,4
47,157,4,2
48,158,1,4
49,158,0,4
50,163,0,3
51,182,1,1
52,186,4,4
53,188,0,2
54,194,1,0
55,195,0,1
56,195,1,1
