,step,vertical_idx,horizontal_idx
0,3,1,3
1,12,0,2
2,13,4,3
3,14,4,2
4,17,2,4
5,20,0,0
6,20,4,4
7,22,0,3
8,32,1,4
9,32,0,4
10,43,4,4
11,43,1,3
12,46,4,3
13,47,0,2
14,47,4,1
15,48,0,4
16,49,0,2
17,49,4,2
18,52,1,3
19,54,1,1
20,55,1,4
21,60,1,4
22,64,0,1
23,68,3,3
24,76,0,0
25,81,2,2
26,83,1,3
27,84,2,3
28,89,0,3
29,98,2,2
30,98,1,2
31,110,0,0
32,112,2,3
33,116,0,1
34,126,4,4
35,126,2,4
36,128,1,1
37,134,1,4
38,135,0,1
39,137,3,4
40,138,0,3
41,141,1,0
42,145,2,4
43,146,0,0
44,146,3,3
45,153,4,4
46,154,3,2
47,159,0,4
48,161,2,1
49,164,0,3
50,167,4,1
51,172,0,0
52,175,3,0
53,176,2,1
54,179,3,3
55,181,0,0
56,183,4,3
57,191,4,4
58,192,1,0
59,195,1,1
60,198,2,4
