,step,vertical_idx,horizontal_idx
0,6,3,1
1,6,0,1
2,7,1,1
3,10,4,3
4,11,4,0
5,15,1,0
6,17,1,2
7,23,4,4
8,26,2,1
9,27,3,3
10,28,0,4
11,30,1,2
12,35,1,3
13,37,4,3
14,39,1,4
15,40,4,1
16,53,1,4
17,54,2,2
18,63,0,4
19,67,3,3
20,69,3,0
21,75,4,3
22,77,2,1
23,77,4,1
24,77,1,2
25,85,0,3
26,85,4,3
27,88,4,4
28,93,4,1
29,94,2,4
30,96,2,4
31,104,1,2
32,105,0,3
33,110,0,2
34,113,0,0
35,115,4,0
36,126,1,3
37,137,0,3
38,139,4,3
39,150,4,3
40,154,2,4
41,162,0,4
42,168,3,1
43,173,1,3
44,173,0,0
45,174,0,4
46,178,4,3
47,185,4,1
