,step,vertical_idx,horizontal_idx
0,1,2,3
1,9,0,4
2,16,0,3
3,16,1,4
4,19,1,4
5,20,0,0
6,21,4,2
7,26,3,2
8,28,4,0
9,32,3,2
10,33,4,4
11,36,0,3
12,40,1,2
13,43,1,3
14,47,1,4
15,51,3,4
16,52,3,3
17,54,0,2
18,56,4,3
19,68,0,3
20,68,3,0
21,76,1,3
22,77,2,4
23,80,1,2
24,88,2,4
25,90,0,2
26,95,3,2
27,95,2,4
28,104,3,1
29,111,3,1
30,111,4,1
31,115,1,0
32,119,3,4
33,120,1,4
34,121,2,4
35,134,0,4
36,136,3,0
37,137,1,4
38,140,0,1
39,147,0,0
40,151,0,2
41,156,4,1
42,162,3,4
43,169,2,1
44,170,2,4
45,174,4,3
46,178,2,4
47,182,4,4
48,185,0,2
49,194,4,1
50,195,3,4
51,196,3,1
52,198,1,2
53,199,0,4
