,step,vertical_idx,horizontal_idx
0,3,3,4
1,4,4,3
2,14,1,0
3,20,2,2
4,21,3,4
5,29,3,2
6,34,4,4
7,36,3,4
8,40,4,4
9,42,0,1
10,44,2,4
11,45,3,4
12,49,2,1
13,50,2,4
14,51,2,3
15,60,1,0
16,61,4,2
17,62,4,0
18,69,4,2
19,79,1,1
20,82,0,1
21,85,3,4
22,88,0,4
23,88,3,2
24,93,4,3
25,95,0,2
26,104,1,2
27,108,3,4
28,110,1,1
29,117,1,3
30,118,1,3
31,128,4,4
32,136,0,1
33,137,4,4
34,138,0,3
35,147,4,2
36,151,1,1
37,155,0,4
38,158,0,4
39,158,2,1
40,171,2,4
41,173,0,1
42,173,3,4
43,179,2,3
44,181,0,3
45,191,3,1
46,193,0,2
47,195,1,0
