,step,vertical_idx,horizontal_idx
0,2,1,4
1,3,0,3
2,4,3,1
3,6,1,1
4,12,3,3
5,13,3,0
6,21,1,4
7,26,4,0
8,32,2,1
9,32,1,2
10,36,1,1
11,38,4,1
12,43,1,2
13,47,1,3
14,50,3,4
15,51,1,3
16,58,3,1
17,58,3,1
18,66,2,2
19,91,0,1
20,99,4,2
21,106,2,4
22,111,0,1
23,111,1,3
24,118,0,3
25,120,1,2
26,125,1,4
27,125,1,3
28,128,2,2
29,129,0,1
30,130,3,4
31,134,3,4
32,138,1,2
33,139,3,3
34,155,0,0
35,156,3,1
36,157,3,1
37,158,0,4
38,161,1,2
39,170,4,1
40,171,1,2
41,173,3,0
42,173,0,4
43,179,2,4
44,180,1,4
45,180,3,3
46,194,3,0
47,194,0,1
48,196,4,2
49,197,0,1
50,198,1,1
