,step,vertical_idx,horizontal_idx
0,3,4,3
1,4,3,1
2,14,1,0
3,20,3,1
4,21,3,4
5,29,1,3
6,34,0,2
7,36,0,0
8,40,4,4
9,42,0,1
10,44,2,4
11,45,4,4
12,49,3,2
13,50,4,3
14,51,2,4
15,60,0,3
16,61,4,2
17,62,4,0
18,69,0,3
19,79,0,0
20,82,0,1
21,85,3,0
22,88,0,4
23,88,2,2
24,93,4,3
25,95,1,2
26,104,1,2
27,108,3,4
28,110,3,0
29,117,1,3
30,118,1,0
31,128,0,0
32,136,3,1
33,137,4,4
34,138,0,3
35,147,4,2
36,151,4,1
37,155,4,0
38,158,0,4
39,158,0,4
40,171,2,4
41,173,2,4
42,173,4,4
43,179,0,4
44,181,3,3
45,191,4,3
46,193,0,2
47,195,1,0
