,step,vertical_idx,horizontal_idx
0,1,1,0
1,2,4,2
2,3,1,2
3,8,2,4
4,11,3,0
5,16,0,1
6,18,3,1
7,29,3,2
8,30,4,1
9,33,2,4
10,40,0,4
11,42,3,4
12,44,3,3
13,46,3,2
14,61,1,2
15,65,3,3
16,69,2,2
17,71,1,2
18,75,1,2
19,83,0,4
20,83,2,4
21,87,3,4
22,90,0,2
23,91,0,1
24,97,4,3
25,99,3,2
26,107,3,4
27,107,1,1
28,107,0,0
29,108,3,3
30,109,4,4
31,116,0,4
32,117,4,2
33,126,0,1
34,131,1,1
35,139,4,3
36,146,3,1
37,148,2,4
38,154,4,2
39,159,3,4
40,168,3,0
41,171,3,2
42,172,2,4
43,173,0,4
44,174,4,4
45,175,0,4
46,177,3,4
47,178,1,4
48,178,4,2
49,180,1,2
50,191,4,3
51,192,1,4
52,193,1,2
53,197,4,0
