,step,vertical_idx,horizontal_idx
0,3,1,2
1,3,2,3
2,18,2,2
3,18,2,4
4,19,2,2
5,22,3,4
6,30,3,1
7,33,2,3
8,34,1,2
9,36,1,2
10,42,0,4
11,42,3,3
12,43,1,3
13,58,4,1
14,63,4,1
15,68,3,0
16,71,3,3
17,76,4,0
18,80,0,0
19,92,1,0
20,92,2,2
21,92,2,4
22,101,2,1
23,101,4,4
24,103,3,0
25,108,3,4
26,111,2,3
27,116,0,2
28,125,2,1
29,135,4,4
30,135,3,0
31,138,1,0
32,138,4,4
33,161,4,1
34,162,1,4
35,165,0,2
36,166,1,3
37,170,1,1
38,176,0,3
39,181,1,4
40,184,0,4
41,186,4,1
42,187,3,0
43,188,1,3
44,191,0,2
45,193,1,3
46,194,3,3
47,195,0,4
