,step,vertical_idx,horizontal_idx
0,11,4,2
1,18,4,2
2,21,0,4
3,26,1,4
4,40,1,1
5,42,4,2
6,48,3,3
7,50,3,0
8,55,1,0
9,57,0,2
10,58,3,3
11,66,1,1
12,69,3,3
13,69,2,2
14,70,1,1
15,77,1,0
16,88,3,2
17,90,3,1
18,93,1,4
19,100,2,4
20,107,3,3
21,111,2,3
22,116,3,2
23,122,0,4
24,134,3,0
25,136,0,4
26,137,4,2
27,138,4,0
28,147,3,3
29,153,3,1
30,162,2,1
31,162,1,2
32,162,4,2
33,163,0,3
34,164,3,2
35,164,1,4
36,167,3,4
37,168,3,1
38,169,2,4
39,169,2,3
40,175,0,2
41,181,1,4
42,181,2,3
43,184,1,2
44,185,0,1
45,190,2,3
46,198,3,4
47,199,1,0
48,200,4,2
49,200,0,4
